customer_id,age,gender,region,tenure_months,monthly_charges,total_charges,contract,support_calls,satisfaction,signup_date,churn
CUST-001935,75,Female,East,12,95.53,1177.77,One year,3,2,2023-01-29,1
CUST-001936,45,Female,East,27,56.57,1420.48,Month-to-month,2,2,2022-01-29,1
CUST-001937,34,Male,North,40,59.78,2403.13,Two year,3,4,2024-05-30,0
CUST-001938,38,Female,East,69,71.03,4424.79,Month-to-month,4,4,2023-04-19,0
CUST-001939,54,Male,North,15,98.56,1561.17,One year,2,1,2024-03-11,1
CUST-001940,55,Female,North,12,70.5,913.6,Month-to-month,1,3,2022-08-29,1
CUST-001941,30,Male,East,18,40.02,769.18,One year,2,1,2021-10-07,0
CUST-001942,22,Female,West,63,83.6,5749.61,Two year,1,2,2024-08-15,1
CUST-001943,51,Female,West,3,57.88,187.64,Month-to-month,7,4,2023-08-07,1
CUST-001944,71,Female,Central,27,117.2,3128.97,Month-to-month,1,4,2022-03-07,0
CUST-001945,28,Female,Central,9,69.97,616.93,Month-to-month,4,1,2024-04-01,1
CUST-001946,45,Female,South,12,15.0,194.26,Month-to-month,1,4,2021-01-13,0
CUST-001947,28,Female,West,66,78.93,5654.2,Two year,2,1,2024-07-26,0
CUST-001948,34,Female,North,1,118.61,129.83,One year,3,1,2023-03-22,1
CUST-001949,59,Male,Central,23,109.4,2651.23,One year,1,5,2023-04-06,0
CUST-001950,37,Male,South,65,115.77,7076.54,Two year,1,1,2021-01-19,0
CUST-001951,35,Male,West,44,44.51,2132.72,Two year,4,2,2021-09-04,0
CUST-001952,84,Female,Central,6,92.8,606.59,Two year,1,1,2023-10-06,0
CUST-001953,29,Female,West,34,51.95,1824.99,Month-to-month,3,3,2023-02-21,0
CUST-001954,30,Male,Central,69,75.61,5589.88,Month-to-month,3,3,2021-06-28,0
CUST-001955,80,Male,North,29,38.18,1120.77,Month-to-month,2,5,2023-07-22,0
CUST-001956,54,Female,North,38,53.89,2229.72,Month-to-month,1,5,2023-11-11,0
CUST-001957,20,Female,West,38,53.09,1853.58,Month-to-month,1,4,2022-01-17,1
CUST-001958,46,Female,East,47,92.46,4661.95,Month-to-month,5,3,2023-08-24,0
CUST-001959,55,Male,North,14,90.02,1148.24,Month-to-month,1,1,2024-09-24,0
CUST-001960,34,Male,West,60,76.92,4466.69,Month-to-month,1,5,2022-11-07,0
CUST-001961,54,Male,North,71,36.24,2385.38,Month-to-month,2,3,2021-11-18,0
CUST-001962,61,Female,Central,11,62.21,681.45,Month-to-month,3,2,2024-09-08,1
CUST-001963,34,Female,North,59,51.35,2867.41,Month-to-month,2,3,2024-06-29,0
CUST-001964,72,Female,East,59,91.74,5902.04,Month-to-month,2,2,2022-10-02,0
CUST-001965,48,Male,Central,53,99.45,5333.38,One year,0,2,2022-08-19,0
CUST-001966,82,Male,East,27,96.41,2810.13,One year,1,3,2024-03-13,0
CUST-001967,23,Female,West,34,51.12,1660.93,Month-to-month,2,4,2021-01-01,0
CUST-001968,39,Female,West,60,15.0,814.68,Month-to-month,1,1,2022-03-14,0
CUST-001969,66,Male,Central,11,25.83,299.79,Month-to-month,4,5,2023-01-31,0
CUST-001970,77,Female,East,59,105.54,6478.9,Month-to-month,0,1,2023-07-05,0
CUST-001971,32,Female,Central,66,59.97,3994.03,Month-to-month,4,1,2023-05-30,0
CUST-001972,83,Male,East,49,51.23,2668.59,Two year,2,4,2022-06-03,0
CUST-001973,30,Female,Central,25,111.07,2965.62,Month-to-month,0,1,2024-05-02,1
CUST-001974,45,Female,West,40,101.63,4136.67,Month-to-month,2,4,2023-06-29,0
CUST-001975,39,Female,North,4,70.61,308.76,One year,3,4,2023-01-27,1
CUST-001976,46,Male,West,67,62.66,4382.7,Month-to-month,2,3,2024-08-07,0
CUST-001977,78,Female,Central,25,66.7,1726.49,Month-to-month,1,3,2021-05-12,1
CUST-001978,67,Male,North,5,75.68,367.91,Month-to-month,2,5,2023-09-21,1
CUST-001979,71,Female,Central,57,110.0,5645.83,Two year,1,4,2024-07-21,0
CUST-001980,35,Male,North,47,80.56,3590.15,Month-to-month,2,4,2023-07-16,0
CUST-001981,81,Female,Central,45,88.15,,One year,1,1,2023-03-03,0
CUST-001982,47,Female,West,4,99.23,413.58,One year,1,3,2022-05-26,1
CUST-001983,61,Male,North,54,40.76,2126.65,Month-to-month,4,1,2022-01-16,1
CUST-001984,64,Male,West,46,88.87,4190.7,One year,3,2,2023-02-04,0
CUST-001985,62,Male,North,57,62.64,3352.89,Month-to-month,1,4,2024-06-12,0
CUST-001986,58,Female,East,59,15.0,843.16,Month-to-month,0,3,2022-10-10,0
CUST-001987,50,Female,Central,16,16.8,,Month-to-month,3,5,2021-06-19,0
CUST-001988,61,Female,South,15,44.55,656.65,Two year,2,5,2022-11-09,0
CUST-001989,78,Male,North,66,83.28,5216.15,Month-to-month,2,1,2021-05-17,0
CUST-001990,44,Male,East,38,72.84,2760.78,Month-to-month,1,5,2024-08-03,0
CUST-001991,52,Male,South,32,74.61,2333.57,Two year,3,5,2023-01-20,0
CUST-001992,30,Female,North,21,118.77,2608.67,Month-to-month,8,1,2021-10-27,1
CUST-001993,41,Female,East,46,38.27,1923.12,Two year,2,2,2023-05-25,0
CUST-001994,69,Male,South,54,69.31,3811.41,One year,1,5,2023-01-23,0
CUST-001995,60,Male,North,1,77.61,79.02,One year,2,1,2022-12-17,1
CUST-001996,32,Female,South,40,51.59,2007.81,One year,1,1,2023-04-09,0
CUST-001997,54,Female,North,71,70.71,5085.3,One year,2,3,2024-07-24,0
CUST-001998,72,Male,Central,20,30.0,578.32,Month-to-month,3,5,2024-04-13,0
CUST-001999,26,Female,Central,20,105.25,1894.96,Two year,4,2,2022-01-03,1
